Date,Campaign,Ad Group,Clicks,Impressions,Transactions,Sessions,Cost,Revenue
"Jul 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,2,27,0,4,2.11,0
"Jul 26, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,17,148,0,17,7.35,0
"Jul 26, 2022",PT(S) - 20220404 - Color Campaign,Women,8,81,1,13,23.51,159.6
"Jul 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,1,21,0,2,1.35,0
"Jul 26, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,15,167,0,3,18.67,0
"Jul 26, 2022",PT(S) - [New Structure] Campaign 1: Branded,Item category,0,0,0,2,0,0
"Jul 26, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,3,0,0
"Jul 26, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,3,90,0,3,2.11,0
"Jul 26, 2022",PT(S) - 20210102 - Airism - Female,Airism General,14,71,0,20,16.15,0
"Jul 26, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,14,218,0,12,9.65,0
"Jul 26, 2022",PT(S) - 202108 - Men Underwear,Underwear,4,42,0,3,3.77,0
"Jul 26, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,5,0,0
"Jul 26, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,5,45,0,8,3.35,0
"Jul 26, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,0,0,0,1,0,0
"Jul 26, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),5,37,0,6,7.42,0
"Jul 26, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,8,43,0,9,7.64,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),70,328,0,88,44.65,0
"Jul 26, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,13,217,0,17,7.83,0
"Jul 26, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,39,402,0,11,20.34,0
"Jul 26, 2022",PT(S) - 20220706 - Women Jeans,Women,57,2401,0,54,100.919143,0
"Jul 26, 2022",PT(S) - 202104 - Women Work wear,Dress,4,69,0,7,2.54,0
"Jul 26, 2022",PT(S) - 20220214 - UV Protection,Kids,3,13,0,3,0.29,0
"Jul 26, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,9,0,0,0,0
"Jul 26, 2022",PT(S) - 20200215 - SUW,Sport activities,9,218,0,9,5.52,0
"Jul 26, 2022",PT(S) - 202104 - Women Work wear,Leggings,1,22,0,1,0.65,0
"Jul 26, 2022",PT(S) - 202201 - Maternity,Dress,7,175,0,8,3.79,0
"Jul 26, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,7,133,0,7,1.56,0
"Jul 26, 2022",PT(S) - 202201 - Waffle,Waffle,7,54,0,9,2.2,0
"Jul 26, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,1,19,0,0,2.24,0
"Jul 26, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,5,57,0,6,0.21,0
"Jul 26, 2022",PT(S) - 20220214 - UV Protection,Women,13,208,0,14,6.9,0
"Jul 26, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,47,1135,0,48,33.436265,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Sanrio (25/7),1,26,0,1,0.25,0
"Jul 26, 2022",PT(S) - 202201 - Rayon,Shirt,2,13,0,1,1.49,0
"Jul 26, 2022",PT(S) - 20210803 - Heattech,Heat Tech,22,180,0,29,8.6,0
"Jul 26, 2022",PT(S) - 20210102 - Airism - Male,Airism General,14,146,0,17,10.78,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,0,6,0,0,0,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,9,41,0,9,6.07,0
"Jul 26, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,2,28,0,2,0.12,0
"Jul 26, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,3,29,0,3,1.46,0
"Jul 26, 2022",PT(S) - 20220706 - Men Jeans,Men,41,599,0,43,104.97,0
"Jul 26, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,17,217,0,19,9.52,0
"Jul 26, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,2,15,0,2,0.28,0
"Jul 26, 2022",PT(S) - 202201 - Linen,Dress,1,17,0,1,0.26,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),2,39,0,4,0.14,0
"Jul 26, 2022",PT(S) - 202201 - Rayon,Pajamas,0,1,0,0,0,0
"Jul 26, 2022",PT(S) - 20220404 - Color Campaign,Men,4,54,0,10,13.08,0
"Jul 26, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,4,42,0,4,2.9,0
"Jul 26, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,9,80,0,10,8.89,0
"Jul 26, 2022",PT(S) - 20220408 - Ramadan/Raya,Men,0,0,0,2,0,0
"Jul 26, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),13,182,0,13,8.53,0
"Jul 26, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,1,24,0,1,0.46,0
"Jul 26, 2022",PT(S) - 202104 - Women Work wear,Accessories,13,187,0,13,6.32,0
"Jul 26, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,16,162,0,17,16.5,0
"Jul 26, 2022",PT(S) - 20220404 - Color Campaign,Kids,0,7,0,1,0,0
"Jul 26, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,10,123,0,11,4.04,0
"Jul 25, 2022",PT(S) - 20220404 - Color Campaign,Women,10,125,0,12,28.38,0
"Jul 25, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,5,65,0,5,4.77,0
"Jul 25, 2022",PT(S) - [New Structure] Campaign 2: General,Category Item - Kids & Babies,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,3,39,0,6,0.31,0
"Jul 25, 2022",PT(S) - 20220610 - Fathers Day,Men,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,1,22,0,1,0.11,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Final Fantasy (1/8),0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 202201 - Maternity,Innerwear,6,45,0,6,4.69,0
"Jul 25, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - AIRism,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 20220706 - Women Jeans,Women,48,997,0,47,114.07,0
"Jul 25, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,12,255,0,12,27.63283,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,1,0,0,0,0
"Jul 25, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,8,0,0
"Jul 25, 2022",PT(S) - 202201 - Linen,Dress,0,20,0,0,0,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,6,22,0,0,6.55,0
"Jul 25, 2022",PT(S) - 202104 - Kids,Kids Dress,0,23,0,0,0,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,5,43,0,9,1.26,0
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,16,62,0,15,6.62,0
"Jul 25, 2022",PT(S) - 20210803 - Heattech,Heat Tech,32,205,1,37,25.43,49.9
"Jul 25, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),7,38,0,8,0.58,0
"Jul 25, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,0,13,0,0,0,0
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,25,195,0,28,10.21,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,3,7,0,0,1.62,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),4,16,0,4,0.69,0
"Jul 25, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,10,99,0,10,3.02,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,10,21,0,1,9.54,0
"Jul 25, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,37,354,0,42,24.07,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,1,6,0,0,0.12,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peanuts,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),3,53,0,3,1.47,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,14,165,1,23,12.64,249.7
"Jul 25, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,4,108,0,4,5.43,0
"Jul 25, 2022",PT(S) - 202201 - Linen,Pants & Shorts,9,70,0,7,6.81,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Leggings,4,22,0,4,3.1,0
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,3,24,0,5,0.79,0
"Jul 25, 2022",PT(S) - 20220404 - Color Campaign,Kids,3,17,0,2,3.15,0
"Jul 25, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),13,172,0,14,10.21,0
"Jul 25, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,1,16,0,1,1,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,0,9,0,0,0,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Dress,6,66,0,6,14.96,0
"Jul 25, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),560,2210,11,668,190.51,3020.2
"Jul 25, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,2,24,0,2,3.28,0
"Jul 25, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,25,183,0,24,6.9,0
"Jul 25, 2022",PT(S) - 20220404 - Color Campaign,Men,8,72,0,6,8.55,0
"Jul 25, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,17,206,0,16,6.98,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),86,398,1,102,58.750337,79.9
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,3,35,0,3,0.07,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,10,152,0,17,6.28,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,12,85,0,17,2.21,0
"Jul 25, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,3,23,0,3,0.73,0
"Jul 25, 2022",PT(S) - 202201 - Maternity,Dress,10,123,0,11,6.55,0
"Jul 25, 2022",PT(S) - 202201 - Rayon,Dress,0,8,0,0,0,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,11,58,0,14,3.21,0
"Jul 25, 2022",PT(S) - 202104 - Lifewear,Lifewear,28,345,1,43,30.71,639
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,3,66,0,5,2.63,0
"Jul 25, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,10,190,0,3,10.92,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,5,76,0,4,2.45,0
"Jul 25, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),2,19,0,2,0.11,0
"Jul 25, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - SUW,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,1,14,0,0,0.47,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,23,144,0,25,19.16,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,5,17,1,6,17.62,144.7
"Jul 25, 2022",PT(S) - 20200215 - SUW,Sport activities,19,323,1,18,9.49,239.7
"Jul 25, 2022",PT(S) - 20220513 - MPJ (Mame Kurogouchi),Women,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,5,49,0,7,2.19,0
"Jul 25, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,0,21,0,1,0,0
"Jul 25, 2022",PT(S) - 20220214 - UV Protection,Kids,5,23,0,5,1.72,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Accessories,15,104,0,16,6.67,0
"Jul 25, 2022",PT(S) - 202201 - Waffle,Waffle,2,55,0,4,1.38,0
"Jul 25, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,41,1596,0,39,41.64028,0
"Jul 25, 2022",PT(S) - 20220408 - Ramadan/Raya,Women,0,0,0,1,0,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,1,8,0,1,0.22,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Female,Airism General,12,112,0,17,6.62,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Female,Airism Tops,0,1,0,0,0,0
"Jul 25, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,7,37,0,7,5.81,0
"Jul 25, 2022",PT(S) - 20220214 - UV Protection,Women,17,261,0,19,8.76,0
"Jul 25, 2022",PT(S) - 202108 - Men Underwear,Underwear,6,50,0,6,5.66,0
"Jul 25, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,14,145,0,19,10.6,0
"Jul 25, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,0,21,0,0,0,0
"Jul 25, 2022",PT(S) - 202201 - Maternity,Leggings,2,42,0,1,0.26,0
"Jul 25, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,19,207,0,24,18.71,0
"Jul 25, 2022",PT(S) - 20220706 - Men Jeans,Men,64,1577,0,69,115.777695,0
"Jul 25, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,6,0,0
"Jul 25, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,1,27,0,1,0.11,0
"Jul 25, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,46,462,1,21,27.74775,179.7
"Jul 25, 2022",PT(S) - 202201 - Rayon,Shirt,3,9,0,5,0.19,0
"Jul 25, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),2,4,0,4,0.14,0
"Jul 25, 2022",PT(S) - 20220214 - UV Protection,Men,21,223,0,22,9.92,0
"Jul 25, 2022",PT(S) - 20210102 - Airism - Male,Airism General,18,158,0,23,9.42,0
"Jul 25, 2022",PT(S) - 20200215 - SUW,Sportswear,27,536,0,30,16.34,0
"Jul 25, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,6,56,0,9,0.67,0
"Jul 25, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,0,1,0,0,0,0
"Jul 25, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,11,225,0,12,20.25,0
"Jul 25, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,7,0,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Accessories,29,237,0,29,23.69,0
"Jul 24, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bratop,1,18,0,1,0.46,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,2,47,0,2,0.63,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,13,21,0,0,24.11,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Leggings,1,18,0,1,0.09,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Female,Airism Innerwear & Underwear,4,40,0,9,0.32,0
"Jul 24, 2022",PT(S) - 202201 - Linen,Dress,1,8,0,1,1.1,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Female,Parkas,1,37,0,4,0.28,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,1,11,0,1,0.02,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Male,Airism Tops,0,4,0,0,0,0
"Jul 24, 2022",PT(S) - 20190308 - Branded Keywords,Branded (jacket),6,27,0,4,0.88,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Spy x Family (run until 14 Sep),93,546,1,113,48.38,59.9
"Jul 24, 2022",PT(S) - 202201 - Linen,Shirt & Blouse,12,169,0,10,7.21,0
"Jul 24, 2022",PT(S) - 20220404 - Color Campaign,Women,24,299,0,24,27.68,0
"Jul 24, 2022",PT(S) - 202201 - Rayon,Blouse/Tunic,3,30,0,4,0.18,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,8,73,0,8,2.97,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Male,Airism General,26,167,0,27,14.64,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Sweat Pants,2,16,0,2,0.84,0
"Jul 24, 2022",PT(S) - 20220404 - Color Campaign,Kids,2,26,0,3,1.64,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Ankle & Cropped pants,3,42,0,2,0.06,0
"Jul 24, 2022",PT(S) - 202201 - Waffle,Waffle,9,67,0,9,3.58,0
"Jul 24, 2022",PT(S) - 20220408 - Ramadan/Raya,Men,0,0,0,1,0,0
"Jul 24, 2022",PT(S) - 20220214 - UV Protection,Women,15,288,0,16,3.83,0
"Jul 24, 2022",PT(S) - 202104 - Lifewear,Lifewear,32,553,0,38,30.088524,0
"Jul 24, 2022",PT(S) - 202104 - Kids,Kids T shirt (girl),14,216,0,15,8.38,0
"Jul 24, 2022",PT(S) - 202104 - Women Loungewear,Women Lounge Wear,43,437,0,43,33.87,0
"Jul 24, 2022",PT(S) - 20200215 - SUW,Sportswear,47,742,0,49,22.57,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Female,Cardigan,3,87,0,3,2.18,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Sweat Pants,6,49,0,9,13.47,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,28,209,0,36,27.645317,0
"Jul 24, 2022",PT(S) - Test Dynamic Search Ads - Recommended Categories,dynamic search,52,536,0,12,38.01,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Female,Coat,4,71,0,5,6.81,0
"Jul 24, 2022",PT(S) - 202104 - Kids,Kids Dress,1,26,0,1,0.54,0
"Jul 24, 2022",PT(S) - 20190308 - Branded Keywords,Branded (woman),0,2,0,0,0,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),New York Weekend Trip (18/7),3,18,0,4,1.88,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Female,Airism General,15,96,0,17,12.88,0
"Jul 24, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),594,2357,6,709,219.06,2466
"Jul 24, 2022",PT(S) - 202111 - Competitor Brands,Competitors,0,0,0,5,0,0
"Jul 24, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,17,222,0,22,12.69,0
"Jul 24, 2022",PT(S) - 20220610 - Fathers Day,Men,0,0,0,1,0,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Male,Airism Underwear,5,22,0,0,2.12,0
"Jul 24, 2022",PT(S) - 20220404 - Color Campaign,Men,23,182,0,24,29.31,0
"Jul 24, 2022",PT(S) - 202104 - Men Workwear,Kando Pants - Men,0,11,0,0,0,0
"Jul 24, 2022",PT(S) - 202104 - Men Workwear,Oxford shirt - Men,18,169,1,23,6.4,79.9
"Jul 24, 2022",PT(S) - 202104 - Kids,Kids Shorts & Pants,2,22,0,2,0.14,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Hoodie,15,63,0,17,2.13,0
"Jul 24, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,1,15,0,1,0.64,0
"Jul 24, 2022",PT(S) - [New Structure] Campaign 1: Branded,Product name - Lifewear,0,0,0,1,0,0
"Jul 24, 2022",PT(S) - 202104 - Women Jeans [paused],Women Jeans,23,269,0,26,19.474615,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,13,91,0,16,3.19,0
"Jul 24, 2022",PT(S) - 202104 - Kids,Kids T shirt (boy),5,52,0,5,2.71,0
"Jul 24, 2022",PT(S) - 202201 - Maternity,Innerwear,6,70,0,7,5.39,0
"Jul 24, 2022",PT(S) - 202201 - Rayon,Dress,1,9,0,1,2.42,0
"Jul 24, 2022",PT(S) - 202201 - Linen,Pants & Shorts,2,77,0,3,1.56,0
"Jul 24, 2022",PT(S) - 20220704 - Sustainability JOIN,The Power of Clothing,0,0,0,2,0,0
"Jul 24, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,10,0,0
"Jul 24, 2022",PT(S) - 20200215 - SUW,Sport activities,16,336,0,16,10.05,0
"Jul 24, 2022",PT(S) - 202201 - Maternity,PT(S) - 202201 - Maternity - dynamic ad group,0,4,0,0,0,0
"Jul 24, 2022",PT(S) - 20220214 - UV Protection,Men,30,266,0,33,12.58,0
"Jul 24, 2022",PT(S) - [New Structure] Campaign 3: Seasonal,Father's Day,0,0,0,2,0,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),The Brands Guitar,3,29,0,3,1.2,0
"Jul 24, 2022",PT(S) - 20210803 - Heattech,Heat Tech,30,268,1,43,15.5,469.3
"Jul 24, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Underwear,4,106,0,5,2.43,0
"Jul 24, 2022",PT(S) - 20220706 - Women Jeans,Women,60,1376,0,63,132.750663,0
"Jul 24, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,13,324,0,15,16.75,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Final Fantasy (1/8),0,0,0,2,0,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,6,101,0,11,2.58,0
"Jul 24, 2022",PT(S) - [New Structure] Campaign 1: Branded,Main,0,0,0,4,0,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Women Long Pants,4,111,0,4,0.95,0
"Jul 24, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,8,17,0,2,11.78,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Disney Dearest Friends,33,188,0,36,17.488471,0
"Jul 24, 2022",PT(S) - 20220214 - UV Protection,Kids,3,13,0,4,1.49,0
"Jul 24, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Women's Innerwear/femtech,8,99,0,9,33.3,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,0,27,0,1,0,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Peace For All,4,65,0,10,0.19,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Male (Hoodie/ Sweat Pants),Hoodie,30,195,0,36,14.77,0
"Jul 24, 2022",PT(S) - 202104 - Women Shoes,Women Shoes,17,207,0,2,19.33,0
"Jul 24, 2022",PT(S) - Uniqlo Graphic Tee (UT),Jujutsu Kaisen,0,0,0,1,0,0
"Jul 24, 2022",PT(S) - 202201 - Maternity,Leggings,5,47,0,5,7.07,0
"Jul 24, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,20,258,1,25,6.02,279.5
"Jul 24, 2022",PT(S) - 202108 - Men Underwear,Underwear,4,39,0,5,7.42,0
"Jul 24, 2022",PT(S) - 20190308 - Branded Keywords,Branded (men),5,22,0,6,0.86,0
"Jul 24, 2022",PT(S) - 202203 - Kids & Baby Collection,Kids,9,134,0,9,2.32,0
"Jul 24, 2022",PT(S) - 20190809 - Extra Size - Female,Extra Sizes,0,8,0,0,0,0
"Jul 24, 2022",PT(S) - 20220706 - Men Jeans,Men,53,1366,0,53,168.161426,0
"Jul 24, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,Skirt,3,36,0,3,0.65,0
"Jul 24, 2022",PT(S) - 202104 - Women Work wear,Dress,10,60,0,11,4.12,0
"Jul 24, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,20,177,0,23,25.55,0
"Jul 24, 2022",PT(S) - 20220706 - Genderless Collection,Unisex,48,932,0,49,50.309416,0
"Jul 24, 2022",PT(S) - 202201 - Maternity,Dress,17,168,0,18,10.71,0
"Jul 24, 2022",PT(S) - 202201 - Rayon,Shirt,0,8,0,0,0,0
"Jul 23, 2022",PT(S) - 202104 - Kids,Kids Dress,1,12,0,1,0.49,0
"Jul 23, 2022",PT(S) - 202104 - Men Workwear,Work In Comfort,24,274,0,28,18.62,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Male,Airism General,24,165,0,25,34.62,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Pokemon,3,45,0,3,1.11,0
"Jul 23, 2022",PT(S) - 202104 - Kids,Kids Leggings & Tights,0,20,0,1,0,0
"Jul 23, 2022",PT(S) - 202203 - Kids & Baby Collection,Baby,13,191,0,16,7.32,0
"Jul 23, 2022",PT(S) - 20190320 - Tops & Bottoms - Female,T-shirt,39,316,0,36,29,0
"Jul 23, 2022",PT(S) - 20220706 - Women Jeans,Women,81,4603,0,74,200.494202,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),Final Fantasy (1/8),0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 202201 - Waffle,Waffle,3,50,0,4,0.6,0
"Jul 23, 2022",PT(S) - 20210803 - Women Innerwear & Underwear,Bra,15,277,0,15,19.31,0
"Jul 23, 2022",PT(S) - 20190308 - Branded Keywords,Branded (General),556,2202,3,653,221.62,649
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Female,Outerwear,9,79,0,11,1.39,0
"Jul 23, 2022",PT(S) - 202201 - Maternity,Innerwear,13,60,0,14,10.83,0
"Jul 23, 2022",PT(S) - 20220615 - E-Member Celebration,E-Members Celebration,0,0,0,2,0,0
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Male,Parkas,3,61,0,4,2.1,0
"Jul 23, 2022",PT(S) - Uniqlo Graphic Tee (UT),UT Brands,2,11,0,2,0.28,0
"Jul 23, 2022",PT(S) - 202201 - Rayon,Shirt,0,9,0,1,0,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Shirt & Blouses,1,25,0,2,0.36,0
"Jul 23, 2022",PT(S) - 20220408 - Ramadan/Raya,Men,0,0,0,1,0,0
"Jul 23, 2022",PT(S) - 20190809 - Extra Size - Female,Plus Sizes,0,0,0,11,0,0
"Jul 23, 2022",PT(S) - 20200215 - SUW,Sport activities,9,305,0,10,7.89,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Female,Airism Bedding,5,14,0,1,6.2,0
"Jul 23, 2022",PT(S) - 20190401 - Outerwear - Female,Jacket,20,175,0,20,5.6,0
"Jul 23, 2022",PT(S) - 202104 - Women Work wear,Work In Comfort,6,74,0,6,3.16,0
"Jul 23, 2022",PT(S) - 202104 - Lifewear,Lifewear,32,504,0,38,34.28,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Female,Airism Bottoms,0,1,0,0,0,0
"Jul 23, 2022",PT(S) - 20210102 - Airism - Male,Airism Bedding,4,14,0,0,3.99,0
